Q,A
아 아 아 예예 잘 부탁드립니다 오! 외국인도 계시네요 ,아우 편하게 한국말로 하세요 근데 혁규씨 방글라데시 있는 제 부랄 친구랑 진짜 닮았네요
아우 편하게 한국말로 하세요 근데 혁규씨 방글라데시 있는 제 부랄 친구랑 진짜 닮았네요,예? 부 아 아무튼 잘 부탁드리겠습니다
예? 부 아 아무튼 잘 부탁드리겠습니다,잘 부탁합니다
잘 부탁합니다,낙원사 영업부 윤서현 과장입니다
낙원사 영업부 윤서현 과장입니다,아 잘 부탁드리겠습니다
아 잘 부탁드리겠습니다,아 예
아 예,혁규씨 잘 부탁해요
혁규씨 잘 부탁해요,아 예 반갑습니다 
아 예 반갑습니다 ,네 잘 부탁해요
네 잘 부탁해요,아 근데 여기 사무실은 어디예요? 어 여긴가? 
아 근데 여기 사무실은 어디예요? 어 여긴가? ,아닌데? 거기 사장실인데?
아닌데? 거기 사장실인데?,아 그 쪽 사무실은 저 쪽 이여
"아이구, 아이구, 내가 제대로 찾아왔네. 아니, 근데 영애 여긴 왠일이야, 일 할 시간에?",엄마야말로 여긴 왠일이야?
엄마야말로 여긴 왠일이야?,"아 왠일이긴, 귀한 자연산 전복 얻어먹고 그냥 있기가 뭐해서 밑반찬 나눠주려고 찾아왔지."
"아 왠일이긴, 귀한 자연산 전복 얻어먹고 그냥 있기가 뭐해서 밑반찬 나눠주려고 찾아왔지.",뭔소리야. 아 그리고 여긴 어떻게 알고 왔어?
뭔소리야. 아 그리고 여긴 어떻게 알고 왔어?,"어, 전복 들어있던 박스에 여기 주소 있던데 뭐. 아무리 식당을 한다지만 사내들끼리 해먹는게 빤할 것 같아서, 내가 집에 있는거 몇 개 챙겨왔어."
"어, 전복 들어있던 박스에 여기 주소 있던데 뭐. 아무리 식당을 한다지만 사내들끼리 해먹는게 빤할 것 같아서, 내가 집에 있는거 몇 개 챙겨왔어.",안 그러셔도 되는데요.
안 그러셔도 되는데요.,그런데 저번에 우리집에 왔을 때 밥도 못먹고 보낸 게 너무 걸리더라구.
그런데 저번에 우리집에 왔을 때 밥도 못먹고 보낸 게 너무 걸리더라구.,"아이, 그만하고 그만 가, 가."
"아이, 그만하고 그만 가, 가.","아이구 참, 들고 왔던건 주고 가야지. 저기 내가 LA갈배 좀 재워왔는데 입맛에 맞을지 모르겠네, 응? 간 좀 볼라우?"
"아이구 참, 들고 왔던건 주고 가야지. 저기 내가 LA갈배 좀 재워왔는데 입맛에 맞을지 모르겠네, 응? 간 좀 볼라우?","아이, 뭔소리. 아이 그만하고 가, 왜 이렇게 오바야."
"아이, 뭔소리. 아이 그만하고 가, 왜 이렇게 오바야.","아우, 왜 그래, 내가 뭘 어쨌다고. 둘 사이가 보통사이 아닌거 내가 알고 왔는데."
"아우, 왜 그래, 내가 뭘 어쨌다고. 둘 사이가 보통사이 아닌거 내가 알고 왔는데.","아 뭔소리야, 진짜. 야, 동혁아 미안하다, 우리 엄마가 뭔가 오해가 있는거 같은데 신경쓰지마."
뭐야 이 반지 응? 설마 응? 설마 두사람?,그으래! 나 사장님이랑 계속 만나고 있었어 됐어!
그으래! 나 사장님이랑 계속 만나고 있었어 됐어!,뭐야 이런 미친년 그냥
여보세요?,영자씨.
영자씨.,사장님 뭐예요! 
사장님 뭐예요! ,"미안해 영자씨, 핸드폰 잃어버리는 바람에 연락 못했어."
"미안해 영자씨, 핸드폰 잃어버리는 바람에 연락 못했어.","무슨 일인데요? 그리고 어젠 대체 왜 도망간거예요, 예?"
"무슨 일인데요? 그리고 어젠 대체 왜 도망간거예요, 예?","미안, 입이 열개라도 할 말이 없다. 근데 진짜로 피치 못할 사정이"
"미안, 입이 열개라도 할 말이 없다. 근데 진짜로 피치 못할 사정이","그러지말고 일단 만나서 얘기해요, 예? 거기 어디에요? 내가 갈게요, 예?"
"그러지말고 일단 만나서 얘기해요, 예? 거기 어디에요? 내가 갈게요, 예?","아니야, 내가 해결해야 될 문제야. 금방 해결하고 다시 연락할테니까 걱정말고 기다려, 알았지?"
"아니야, 내가 해결해야 될 문제야. 금방 해결하고 다시 연락할테니까 걱정말고 기다려, 알았지?",사장님! 내일 회사로 오실거죠? 내일 회사에서 얘기..여...여보세요?
진짜? 무지 잘됐네,영애씨가 복덩이인가 보네. 우리 사무실 들어오자마자 이렇게 좋은 일도 생기고
영애씨가 복덩이인가 보네. 우리 사무실 들어오자마자 이렇게 좋은 일도 생기고,구박덩이는 그 입 좀 다물지 
구박덩이는 그 입 좀 다물지 ,어 퇴근들 안하세요?
어 퇴근들 안하세요?,어 회식할건디 퇴근할거면 혼자 먼저 하든가 
어 회식할건디 퇴근할거면 혼자 먼저 하든가 ,"회, 회식이요?"
의사가 뭐래요?,엑스레이 상으로는 꼬리뼈 타박상인거 같은데 입원해서 검사해보재요 골절 일수도 있다고 
엑스레이 상으로는 꼬리뼈 타박상인거 같은데 입원해서 검사해보재요 골절 일수도 있다고 ,음 아니 근데 둘이 돼체 언제 부터
음 아니 근데 둘이 돼체 언제 부터,윤과장 수고했어 가봐
윤과장 수고했어 가봐,예 근데 병실까지 같이 부축해
예 근데 병실까지 같이 부축해,아니예요 제가 할게요 가보세요
아니예요 제가 할게요 가보세요,부축은 뭐 연인이 해야 제 맛이죠 가요
미안해요 울 엄마 때문에 ,아니야 근데 어떡하지? 영자씨 집에 가면 다리 몽둥이 부러지는거 아니야?
아니야 근데 어떡하지? 영자씨 집에 가면 다리 몽둥이 부러지는거 아니야?,제 다리가 그렇게 쉽게 부러지겠어요? 그리고 뭐 부러지면 이 옆에 입원하면 되죠 뭐
제 다리가 그렇게 쉽게 부러지겠어요? 그리고 뭐 부러지면 이 옆에 입원하면 되죠 뭐,영자씬 지금 농담이 나와? 나는 소름끼치게 걱정되 죽겠구만 그냥 오늘 여기서 자고 갈래?  
영자씬 지금 농담이 나와? 나는 소름끼치게 걱정되 죽겠구만 그냥 오늘 여기서 자고 갈래?  ,그랬다간 엄마 화만 더 돋구게요? 치
그랬다간 엄마 화만 더 돋구게요? 치,그런가 근데 저쪽놈은 영자씨 집에 갔던거야?
그런가 근데 저쪽놈은 영자씨 집에 갔던거야?,어 야시장 일 때문에 급하게 뭐 가지러 갈 일이 있어서요 저 태워다 주느라
어 야시장 일 때문에 급하게 뭐 가지러 갈 일이 있어서요 저 태워다 주느라,아 그래? 근데 왜 집앞까지 아 꼬리 꼬리 꼬리   
아 그래? 근데 왜 집앞까지 아 꼬리 꼬리 꼬리   ,괜찮아요? 조심 좀 하시지
으이구 이 년이 미친년 으유 네 이년 들어오기만 해봐라 그냥 ,아니 저 저 동혁군 가게 간다더니 거 왠일이야? 아우 저 손에 든건 또  뭐야
아니 저 저 동혁군 가게 간다더니 거 왠일이야? 아우 저 손에 든건 또  뭐야,아이고 정신 없어서 이거 들고 왔네 아유 아유 아유 나 이영애 이년이 이 팔푼이 같은 년을 어떡하면 좋아 
아이고 정신 없어서 이거 들고 왔네 아유 아유 아유 나 이영애 이년이 이 팔푼이 같은 년을 어떡하면 좋아 ,아 그 사람 참 거 애 듣는데 험한 말 쓰지 말고 저 아여 무슨 얘긴지 찬찬히 좀 얘기해 봐!
아 그 사람 참 거 애 듣는데 험한 말 쓰지 말고 저 아여 무슨 얘긴지 찬찬히 좀 얘기해 봐!,글쎄 영애 그 년이 우리 몰래 그 이승준인가 그 인간이랑 사귀고 있었답니다
글쎄 영애 그 년이 우리 몰래 그 이승준인가 그 인간이랑 사귀고 있었답니다,뭐?  
뭐?  ,애미 생일에 와서 그 난장을 치고 간 그런 위인이 뭐가 좋다고 아유 아유 아유 아유  
애미 생일에 와서 그 난장을 치고 간 그런 위인이 뭐가 좋다고 아유 아유 아유 아유  ,야 야 야 저 저 진정해라 야 그러다 혈압 오른다?
야 야 야 저 저 진정해라 야 그러다 혈압 오른다?,아유 내가 진정 하게 됐수? 딸년한테 제대로 뒤통수를 맞았는데?
아유 내가 진정 하게 됐수? 딸년한테 제대로 뒤통수를 맞았는데?,아이 참  
아이 참  ,아유 아유 아유 아유 미친년
아이 근데 백수로 지냈다면서 이런건 다 어디서 배웠어요,아 저 직장다니면 회식 때 꼭 한번해보고싶어가지고 저 동영상보면서 배웠습니다 정말오늘같은 날을 학수고대했다규요
아 저 직장다니면 회식 때 꼭 한번해보고싶어가지고 저 동영상보면서 배웠습니다 정말오늘같은 날을 학수고대했다규요,아이고 그짝 고대나왔어? 아이 그렇게 좋은대학나와갖고 왜 그동안 쭉 백수로 지낸거여?
아이고 그짝 고대나왔어? 아이 그렇게 좋은대학나와갖고 왜 그동안 쭉 백수로 지낸거여?,아닌데 학수고대가 그 고대가 아닌데
아닌데 학수고대가 그 고대가 아닌데,아니 설마 학수고대도 모르시
아니 설마 학수고대도 모르시,제부 드세요
우리해삼안시켰는데,서비습니다
서비습니다, 웬일로서비스를다줘요조총무가
 웬일로서비스를다줘요조총무가,개인적으로 기분 좋은 일이 좀 있어서요
개인적으로 기분 좋은 일이 좀 있어서요,무슨일인데요같이좀웃어요
무슨일인데요같이좀웃어요,수환이 수능 70점 올랐대요
수환이 수능 70점 올랐대요,진짜? 70점이면 진짜 많이 오른건데
 진짜기분좋은거보네 저렇게 환하게웃는거보니까,아이고그러게말이여 아이 근데 방금나온 전복회는 다 어디로가부렸어 누가 쏟아불기라도 한거여?
저기 아산공장에서 연락왔는데 요번에 중국에서 수주받은거 아직 견적서를 안보냈다고 빨리 좀 보내달라고 하는데요,"아따 그거는 저 이전무가 맡아서 하기로 했는데 아따 어떻게된겨. 이사장, 이전무랑은 여즉 연락, 아 뭐여! 아 이사장 궁둥이에 내 입술박을뻔 했잔혀."
"아따 그거는 저 이전무가 맡아서 하기로 했는데 아따 어떻게된겨. 이사장, 이전무랑은 여즉 연락, 아 뭐여! 아 이사장 궁둥이에 내 입술박을뻔 했잔혀.",어우 입술과 입술을 안박은게 어디에요.
어우 입술과 입술을 안박은게 어디에요.,죄송해요. 그러게 왜 갑자기 얼굴을 이쪽으로 돌리세요.
죄송해요. 그러게 왜 갑자기 얼굴을 이쪽으로 돌리세요.,옘병 핸드폰 충전못해 죽은 귀신이 붙었능가 아까부터 왜 그려. 에이 나 기분 잡쳐부렸응께 그 음료수나 한잔 더 사오드라구.
옘병 핸드폰 충전못해 죽은 귀신이 붙었능가 아까부터 왜 그려. 에이 나 기분 잡쳐부렸응께 그 음료수나 한잔 더 사오드라구.,아이 아 이것도 다 우리 처형이 사신건데
아이 아 이것도 다 우리 처형이 사신건데,아이 애초에 이사장이 회사 전기 안나가게했음 여기서 이러고 있을 일도 없었을거 아녀. 오늘 퇴근할때꺼졍 내입에 음료수 계속 물려놓드라고.
아이 애초에 이사장이 회사 전기 안나가게했음 여기서 이러고 있을 일도 없었을거 아녀. 오늘 퇴근할때꺼졍 내입에 음료수 계속 물려놓드라고.,알았어요. 뭐드실건데요.
옘병 아우 나한테 자꾸 왜 이러는겨 이사장. 아 이거 얼른 못 치워?,죄송합니다.
죄송합니다.,처형 괜찮으세요?
처형 괜찮으세요?,안다쳤어 영애씨?
안다쳤어 영애씨?,괜찮아요.
아닌데 그거 혁규씨가 다먹었는데요,뭐여 아왜 나가 시킨 전복을 다쳐먹어불고난리여
뭐여 아왜 나가 시킨 전복을 다쳐먹어불고난리여,"죄,죄송함다"
"죄,죄송함다",처먹다니요 말이 너무 심하신거아니에요
처먹다니요 말이 너무 심하신거아니에요,나가 시방 그러면 말이곱게나가게생겼어? 회식하느 자리에 그냥 꼽사리껴갖고 얻어먹는주제에
나가 시방 그러면 말이곱게나가게생겼어? 회식하느 자리에 그냥 꼽사리껴갖고 얻어먹는주제에,아정말그깟안주얼마나한다고 오늘술값제가쏩니다 됐죠
아정말그깟안주얼마나한다고 오늘술값제가쏩니다 됐죠,참말로 이사장이 쏘는거여
참말로 이사장이 쏘는거여,네 치사해서 제가 쏩니다 그니까 제부도 눈치보지말고 그냥 먹고싶은안주있음 맘껏시켜드세요
네 치사해서 제가 쏩니다 그니까 제부도 눈치보지말고 그냥 먹고싶은안주있음 맘껏시켜드세요,그려 그럼 나도눈치 안보고 실컷 시켜먹어야 쓰것구만 저 여기요 여기 전복회 두접시만 더주쇼잉
전복 한 접시에 3만원인데회식비 장난아니겠다규요,걱정마세요
만이천원추가하세요 전복해물라면시켰거든요,어?그거안먹었는데
어?그거안먹었는데,아닌데조사장님이시켰는데 시켜놓고 겁나 남기더라고요
어? 사장님 움직였어요.,"옘병, 그냥 추워서 떠는겨. 아니 이게 뭣이 재밌다는겨?"
"옘병, 그냥 추워서 떠는겨. 아니 이게 뭣이 재밌다는겨?","아, 아 그렇죠? 차라리 집에 있으면 춥지라도 않을텐데."
"아, 아 그렇죠? 차라리 집에 있으면 춥지라도 않을텐데.",그러게요. 오늘은 저 일단은 여기서 헤어져서 
그러게요. 오늘은 저 일단은 여기서 헤어져서 ,그려. 그러믄 저 카페든 어디든 가갖고 아이디어 회의나 대굴빡 터지게 하드라고.
그려. 그러믄 저 카페든 어디든 가갖고 아이디어 회의나 대굴빡 터지게 하드라고.,사장님! 이거보다 훨씬 재밌는거 있는데 그거 하실래요?
사장님! 이거보다 훨씬 재밌는거 있는데 그거 하실래요?,"어, 그거."
"어, 그거.",그건 또 뭔디?
"자 공격팀은 이 양쪽 꼬다리를 왕복하면 되고요, 가다가 수비팀한테 밀려서 금 밖으로 벗어나면 죽는거예요, 알겠죠?",아이 뭐 해보면 알겄지 뭐.
아이 뭐 해보면 알겄지 뭐.,"편은 어떻게 나눌까요, 편?"
"편은 어떻게 나눌까요, 편?",편 나누기는 덴찌데덴찌지.
편 나누기는 덴찌데덴찌지.,우리동네는 덴찌후렌찌였는데.
우리동네는 덴찌후렌찌였는데.,좋은 우리말 놔두고 그게 뭐예요? 그 뒤집어라엎어라로 해요.
사장님 이거는 가위바위보가 아니라니까요.,사장님은 잘 모르시니까 그냥 깍두기하세요
사장님은 잘 모르시니까 그냥 깍두기하세요,깍두기라니? 왜 또 갑자기 김장을 하자는겨?
사장님! 어떻게 된거에요,미안해 영자씨 많이 기다렸지
미안해 영자씨 많이 기다렸지,걱정했잖아요! 대체 무슨일이에요? 예?
걱정했잖아요! 대체 무슨일이에요? 예?,"실은 그저께 퇴원하는데 사촌형한테 전화가 왔지 뭐야. 아부지가,"
"실은 그저께 퇴원하는데 사촌형한테 전화가 왔지 뭐야. 아부지가,",왜요? 큰 사장님 어디 편찮으세요?
왜요? 큰 사장님 어디 편찮으세요?,"그게 아니라, 예전 낙원사건물 판 돈으로 작은 아버지 부도난거 매꿔줬다는거야!"
"그게 아니라, 예전 낙원사건물 판 돈으로 작은 아버지 부도난거 매꿔줬다는거야!",그게 왜요?
그게 왜요?,"왜긴! 당장 영자씨 부모님께 인사드리러 가야하는데 땡전 한푼 없이 무서워서 어떻게 가냐구. 아버지한테 돈좀 달라고 시위하고 오는 길인데, 돈없다고 안준대. 아 우리 아부지 하나뿐인 아들한테 진짜 너무, 영자씨? 손 왜그래? 다쳤어?"
겨우 그깟 이유에요? 그렇게 도망쳐서 잠적했던게?,"겨우 그깟 이유라니 무슨 말을 그렇게 해, 은행이며 아버지며 친구며 여기저기 쫓아다니면서 오늘 하루 내가 얼마나 끔찍했는지 알아?"
"겨우 그깟 이유라니 무슨 말을 그렇게 해, 은행이며 아버지며 친구며 여기저기 쫓아다니면서 오늘 하루 내가 얼마나 끔찍했는지 알아?","사장님이야말로 내가 오늘 하루 얼마나 끔찍했는지 아세요? 하루종일 사장님 전화 기다리느라 일 다망치고, 사람들한테 민폐나 끼치고, 내가 오늘 하루 얼마나 진상이었다구요!"
"사장님이야말로 내가 오늘 하루 얼마나 끔찍했는지 아세요? 하루종일 사장님 전화 기다리느라 일 다망치고, 사람들한테 민폐나 끼치고, 내가 오늘 하루 얼마나 진상이었다구요!","그랬구나, 난 그런줄도 모르고"
"그랬구나, 난 그런줄도 모르고","더 싫은건 뭔지 아세요? 사장님 사정이 대체 뭘까, 아픈가, 죽을만큼 다쳤나, 집에 불이라도 났나, 그래 그랬겠지, 그니까 연락도 못했겠지 온갖 끔찍한 상상을 다했는데! 막상 이렇게 사장님 멀쩡한 모습 보니까, 그렇게 걱정했던 내가, 후회되고 등신같다구요!"
"더 싫은건 뭔지 아세요? 사장님 사정이 대체 뭘까, 아픈가, 죽을만큼 다쳤나, 집에 불이라도 났나, 그래 그랬겠지, 그니까 연락도 못했겠지 온갖 끔찍한 상상을 다했는데! 막상 이렇게 사장님 멀쩡한 모습 보니까, 그렇게 걱정했던 내가, 후회되고 등신같다구요!","울지마 영자씨, 미안해 내가 다 잘못했어"
"울지마 영자씨, 미안해 내가 다 잘못했어",사장님때문에 우는거 아니거든요! 손이 아파서 우는 거거든요!
사장님때문에 우는거 아니거든요! 손이 아파서 우는 거거든요!,아 그러니까 손은 어쩌다 그랬어
아 그러니까 손은 어쩌다 그랬어,그만해요 우리
그만해요 우리,"그래, 그만 싸우고 얼른 병원이나 가자"
"그래, 그만 싸우고 얼른 병원이나 가자","그게 아니라, 헤어지자구요"
아유 금방 이러면 우리가 이긴거여?,"네, 사장님 덕분에요."
"네, 사장님 덕분에요.",그려?
그려?,"선무당이 사람잡는다더니, 왜이렇게 잘 하세요?"
"선무당이 사람잡는다더니, 왜이렇게 잘 하세요?","이제 절대 안 봐줘요, 예? 공격수바꿔요 우리 수비할테니까, 예?"
"사장님, 근데 이거 처음해보신거 맞아요?",아이 처음이랑께.
처형 어디 가세요?,아 잠깐 인쇄소에요
아 잠깐 인쇄소에요,아 잠깐만 아 이거 아닌데 이거
깜짝이야 내가 놀래켜 주려고 했는데 어떻게 알았어,사장님 장난 하루이틀이에요? 몸은 좀 괜찮아요? 오늘은 좀 쉬지 그랬어요?
사장님 장난 하루이틀이에요? 몸은 좀 괜찮아요? 오늘은 좀 쉬지 그랬어요?,괜찮아 어제 영채씨랑 병원다녀와서 멀쩡해 그거 물어보려고 여기서 보자는 거야?
괜찮아 어제 영채씨랑 병원다녀와서 멀쩡해 그거 물어보려고 여기서 보자는 거야?,그게 아니라 아까 맘 상했죠? 제부 인사할때
그게 아니라 아까 맘 상했죠? 제부 인사할때,아 악수 안 한거? 괜찮아 나에 대해 감정도 안 좋을 텐데 아무렇지도 않게 대하는게 더 이상하지
아 악수 안 한거? 괜찮아 나에 대해 감정도 안 좋을 텐데 아무렇지도 않게 대하는게 더 이상하지,죄송해요 제부가 악의가 있는건 아닌데 좀 애같은 면이 있어요 이해하세요
죄송해요 제부가 악의가 있는건 아닌데 좀 애같은 면이 있어요 이해하세요,그럼 내가 그정도도 이해 못 할까봐
그럼 내가 그정도도 이해 못 할까봐,아니 인쇄소 가신다더니 여기가 인쇄소에요? 누가 보기전에 얼른 내려가요
아니 인쇄소 가신다더니 여기가 인쇄소에요? 누가 보기전에 얼른 내려가요,아유 그냥 얘기하던 중이었는데 왜이렇게 오바하고 그래요
아유 그냥 얘기하던 중이었는데 왜이렇게 오바하고 그래요,아니 오바라뇨 아니 회사 사람들은 두분 사귀는거 모르는데 이러다 눈치라도 채면 어쩌려고 그래요 가요 빨리 이승준씨도 우리 처형 생각해서 앞가림 좀 잘 하시죠 아 무릎 아
제부는 제부 앞가림이나 좀 잘하세요,그쪽은 우리 처형 내려간 다음에 내려오시라규요
야 평소에는 작가선생 작가선생 하더니 cctv달아달라니까 아가씨라는 거 있지 참 기가 막혀서 진짜 ,어휴 야 적당히 좀 마셔
어휴 야 적당히 좀 마셔,분명히 옥상 열쇠도 복사하려면 돈드니까 안해주는 거야 아주 그냥 돈독이 있는대로 오른 여자라니까 
분명히 옥상 열쇠도 복사하려면 돈드니까 안해주는 거야 아주 그냥 돈독이 있는대로 오른 여자라니까 ,그게 다 집없는 서러움 아니겄냐 그게 
그게 다 집없는 서러움 아니겄냐 그게 ,그래도 너는 남자라 나만큼 설움 당하지는 않았을껄 보증금은 안떼먹혀 봤을거 아니야 
그래도 너는 남자라 나만큼 설움 당하지는 않았을껄 보증금은 안떼먹혀 봤을거 아니야 ,너 보증금도 떼먹혀 봤냐?
너 보증금도 떼먹혀 봤냐?,처음에 혼자 살기 시작했을 때. 원래 곰팡이가 슬어있던 집이었는데 방뺄때 집주인이 내가 살면서 생긴 곰팡이라고 수리비 명목으로 보증금에서 떼가더라 
처음에 혼자 살기 시작했을 때. 원래 곰팡이가 슬어있던 집이었는데 방뺄때 집주인이 내가 살면서 생긴 곰팡이라고 수리비 명목으로 보증금에서 떼가더라 ,와 넌 어떻게 하나같이 그런 사람들만 만나냐 구남친에 구집주인에 와 
와 넌 어떻게 하나같이 그런 사람들만 만나냐 구남친에 구집주인에 와 ,아니 보니까 나만 그런게 아니라 혼자사는 여자 세입자들이 그런 억울함 일을 많이 당하더라고. 세입자안에서도 계급이 존재하는 거지 어디 기댈데 없는 혼자 사는 여자 세입자가 그 중에서 제일 하층민이고 그래서 내가 결혼을 하려는 거야
아니 보니까 나만 그런게 아니라 혼자사는 여자 세입자들이 그런 억울함 일을 많이 당하더라고. 세입자안에서도 계급이 존재하는 거지 어디 기댈데 없는 혼자 사는 여자 세입자가 그 중에서 제일 하층민이고 그래서 내가 결혼을 하려는 거야,무슨 말만하면 기승전결혼이니 너는 
무슨 말만하면 기승전결혼이니 너는 ,그러니까 네 역할이 중요하다고 상우씨랑 결혼하기 프로젝트는 어떻게 진행되고 있는거야
그러니까 네 역할이 중요하다고 상우씨랑 결혼하기 프로젝트는 어떻게 진행되고 있는거야,내가 안그래도 얘기 하려고 했는데 나 오늘 그 사무관이랑 축구하고 밥 먹었다 그거지 
내가 안그래도 얘기 하려고 했는데 나 오늘 그 사무관이랑 축구하고 밥 먹었다 그거지 ,뭐? 너 혼자 만났다고?
뭐? 너 혼자 만났다고?,응
응,이 자식이 너 지금 나 따돌리고 보험영업 들어간거지 그런거지
이 자식이 너 지금 나 따돌리고 보험영업 들어간거지 그런거지,와 너 이거 멱살 너 이거 잡지마 힘쎈거 봐봐 진짜. 아 내가 먼저 친해져 놔야 너랑 자연스럽게 연결해줄거 아니야
와 너 이거 멱살 너 이거 잡지마 힘쎈거 봐봐 진짜. 아 내가 먼저 친해져 놔야 너랑 자연스럽게 연결해줄거 아니야,까고 있네 내가 니 구라에 한두번 당해보냐 나한테는 상우씨랑 결혼하게 해주네 뭐네 쇼해놓고 정작 상우씨랑 친해져서 보험딸 생각하는거지
까고 있네 내가 니 구라에 한두번 당해보냐 나한테는 상우씨랑 결혼하게 해주네 뭐네 쇼해놓고 정작 상우씨랑 친해져서 보험딸 생각하는거지,말을하자 말자 너랑 접자
말을하자 말자 너랑 접자,대영아
대영아,왜
왜,상우씨한테 문자왔어
상우씨한테 문자왔어,뭐?
뭐?,나 처음이야 이 사람이 나한테 문자한거. 어 야 고맙다 대영아 오늘 너하고 밥먹고 축구한 효과가봐
나 처음이야 이 사람이 나한테 문자한거. 어 야 고맙다 대영아 오늘 너하고 밥먹고 축구한 효과가봐,뭐라고 왔는데
뭐라고 왔는데,어 오늘 아니아니 내일 회의 두시로 미루자고 
어 오늘 아니아니 내일 회의 두시로 미루자고 ,그게 다야?
"원래  이런 맛이라고? 이게 화장품이야, 음식이야.","뭐라고, 화장품? 화장품에만 향기가 필요한 게 아니야, 음식에도 향기가 필요한 거라고. 왜냐하면 우리는 음식을 입으로만 먹는 게 아니니까. 화려한 색깔과 아름다운 모양을 눈으로 먼저 먹고, 대지의 따듯한 향기와 바다의 신선한 향기를 코로 먹고, 마지막으로 입으로 먹으면 이 모든 것들이 내 몸 속에서 하나가 되는 거지. 이처럼 태국음식은 시각, 후각, 미각 모두 만족시키면서 전세계인들이 사랑하는 음식 중 하나가 된 거야. 자, 이제 먹어 봐. 이런 걸 먹을 수 있어서 감사하다는 말을 절로 하게 될 거야."
아. 내가 옆집에 사는 여학생한테 뭐라고 한지 알아요? 혼자살수록 처신을 잘해라. 그래놓고 내가 이런 일을 당하다니.,그럴 놈이 아닌데. 그거. 왜 그랬을까? 그거? 내가 대신 사과할게. 똥 밟았다치고 잊어.
그럴 놈이 아닌데. 그거. 왜 그랬을까? 그거? 내가 대신 사과할게. 똥 밟았다치고 잊어.,됐어요. 나 그 인간 고소할거야.
됐어요. 나 그 인간 고소할거야.,아 뭐 그런걸 가지고 고소를 하고 그래? 그냥 넘어가. 넘어가.
아 뭐 그런걸 가지고 고소를 하고 그래? 그냥 넘어가. 넘어가.,나 그냥 못 넘어가요. 그런 남자 그냥 넘어가면은 다른 여자한테 또 그짓거리 하는거 몰라요? 그 법정원 성폭행범 봐요. 어디 한 번으로 끝난 놈들이 있나? 내가 이래서 동호회고 뭐고 사람 만나는데 안나가는거야. 혼자 사는 여자라고 우습게 보고 말이야. 앞으로 내가 가만 안있어. 다 고소해버릴거야. 어딜 만질라 그래요? 선배님도 고소할거에요.
뭐해? 어쩐지 계속 자리 비운다 했더니 조사장 없다고 지금 농땡이 치는거야?,아닌데? 스타킹 빵꾸나서 땜빵질 하는 중인데요?
으유 그러니까 나처럼 바질 입고 다녀 남자들한테 시선받으려고 짧은 치마 입지 말고,아닌데? 남자들 시선 받으려고 입는게 아니라 키작아서 키 커보이려고 짧게 입는건데? 라부장님이 하체비만이라 바지 입고 커버치는것처럼
아닌데? 남자들 시선 받으려고 입는게 아니라 키작아서 키 커보이려고 짧게 입는건데? 라부장님이 하체비만이라 바지 입고 커버치는것처럼,뭐? 지금 나더러 하체 비만이라는거야? 내가 동양에서 보기 드문 체형이라 그렇지 외국인들은 글래머라고 환장해! 비욘세 체형이라고
맛있어.,"많이 먹어, 이것도 먹어 봐, 이것도 다."
어휴 뭐야 두사람때문에 괜히 점심만 늦게 먹고,사장님 왜 그러세요?
사장님 왜 그러세요?,기분이 쪼까 거시기한게 영 그냥 입맛이 없구만
기분이 쪼까 거시기한게 영 그냥 입맛이 없구만,아니 기분이 왜요?
아니 기분이 왜요?,몰러 그냥 갑자기 가슴이 구멍이 뻥 뚫려뿐거맨치로 헛헛하구만 그 뚱땡이 이사장이 연애하는 걸 알아서 그런가?
몰러 그냥 갑자기 가슴이 구멍이 뻥 뚫려뿐거맨치로 헛헛하구만 그 뚱땡이 이사장이 연애하는 걸 알아서 그런가?,아니 조사장님 저희 처형 좋아하셨어요?
아니 조사장님 저희 처형 좋아하셨어요?,뭔 소리여 이사장 같은 사람도 연애를 하는디 어째 나만 혼잔가 해서 하는 소리지
뭔 소리여 이사장 같은 사람도 연애를 하는디 어째 나만 혼잔가 해서 하는 소리지,왜 혼자세요? 사장님 이혼하셨어요?
왜 혼자세요? 사장님 이혼하셨어요?,뭐여? 이혼이라니?
뭐여? 이혼이라니?,그럼 사별하셨어요?
그럼 사별하셨어요?,뭐 임마?
뭐 임마?,어우 무슨 소리야 사장님 워낙 눈이 높으셔서 아직 결혼 안 하셨어
어우 무슨 소리야 사장님 워낙 눈이 높으셔서 아직 결혼 안 하셨어,총각이에요? 
총각이에요? ,"맞아 우리 사장님은 전지현, 송혜교, 김태희도 별로라고 하신 분이야"
"맞아 우리 사장님은 전지현, 송혜교, 김태희도 별로라고 하신 분이야",아 그러시구나 아 저 그럼 수애는 어떠세요? 저 이모 친구분 중에 수애 닮은 분 있는데
아 그러시구나 아 저 그럼 수애는 어떠세요? 저 이모 친구분 중에 수애 닮은 분 있는데,분위기의 여신 수애!
분위기의 여신 수애!,갸는 얼굴이 울상이잖여 같이 있으면 거 우울할거 같구먼
갸는 얼굴이 울상이잖여 같이 있으면 거 우울할거 같구먼,아니 그러면 좀 발랄한 스타일로 저 아는 누님중에 윤아 닮은 분 있거든요? 어떠세요
아니 그러면 좀 발랄한 스타일로 저 아는 누님중에 윤아 닮은 분 있거든요? 어떠세요,오 윤아
오 윤아,오 윤아
